name,cust_id,email,invoice_date,gender,amount
Mrs. Julie Johnson,d8470ea1-3920-47e8-b8c8-e97cb60a6384,jaclynsmith@example.net,10/20/2024,Female,10
Mrs. Julie Johnson,d8470ea1-3920-47e8-b8c8-e97cb60a6384,jaclynsmith@example.net,7/5/2024,Female,10
Mrs. Julie Johnson,d8470ea1-3920-47e8-b8c8-e97cb60a6384,jaclynsmith@example.net,7/16/2024,Female,69.82
Mrs. Julie Johnson,d8470ea1-3920-47e8-b8c8-e97cb60a6384,jaclynsmith@example.net,7/5/2024,Female,10
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,10/15/2024,Male,33.07
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,2/13/2024,Male,11.5
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,7/7/2024,Male,14.11
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,2/16/2024,Male,42.22
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,8/30/2024,Male,46.71
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,8/1/2024,Male,28.3
Margaret Ochoa,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a,johnsontyler@example.org,9/13/2024,Male,10
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,4/24/2024,Male,96.64
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,5/18/2024,Male,74.46
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,6/18/2024,Male,22.01
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,8/11/2024,Male,20.29
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,4/15/2024,Male,121.69
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,2/7/2024,Male,51.79
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,6/21/2024,Male,19.51
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,12/10/2024,Male,14.99
Kimberly Manning,0a51f913-54cd-427e-ab52-f380f3c36699,derrick91@example.net,3/18/2024,Male,16.55
Anne Hunt,d77bc9c9-30a0-492e-958e-f526841a8762,paula75@example.com,5/25/2024,Female,65.19
Dr. Jeffrey Spencer,30cecf39-3129-4945-be81-45d9416488c7,ericdiaz@example.net,6/26/2024,Male,56.83
Dr. Jeffrey Spencer,30cecf39-3129-4945-be81-45d9416488c7,ericdiaz@example.net,12/10/2024,Male,10
Dr. Jeffrey Spencer,30cecf39-3129-4945-be81-45d9416488c7,ericdiaz@example.net,5/10/2024,Male,31.97
Dr. Jeffrey Spencer,30cecf39-3129-4945-be81-45d9416488c7,ericdiaz@example.net,6/14/2024,Male,47.66
Dr. Jeffrey Spencer,30cecf39-3129-4945-be81-45d9416488c7,ericdiaz@example.net,4/2/2024,Male,10
Wendy Murphy,5bc700fd-3e7a-48ac-98fd-da4de2d42608,reidjeff@example.com,6/4/2024,Female,20.03
Wendy Murphy,5bc700fd-3e7a-48ac-98fd-da4de2d42608,reidjeff@example.com,9/24/2024,Female,10
Wendy Murphy,5bc700fd-3e7a-48ac-98fd-da4de2d42608,reidjeff@example.com,1/30/2024,Female,22.86
Debbie Reed,629d1140-dfea-4ee1-aeb4-41accdce9658,bradleymegan@example.org,10/13/2024,Male,10
Debbie Reed,629d1140-dfea-4ee1-aeb4-41accdce9658,bradleymegan@example.org,2/4/2024,Male,10.16
Debbie Reed,629d1140-dfea-4ee1-aeb4-41accdce9658,bradleymegan@example.org,6/20/2024,Male,10.9
Debbie Reed,629d1140-dfea-4ee1-aeb4-41accdce9658,bradleymegan@example.org,12/10/2024,Male,10
Debbie Reed,629d1140-dfea-4ee1-aeb4-41accdce9658,bradleymegan@example.org,7/1/2024,Male,85.76
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,10/9/2024,Female,34.31
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,1/25/2024,Female,13.47
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,4/23/2024,Female,10
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,8/28/2024,Female,15.82
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,2/18/2024,Female,10
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,3/15/2024,Female,53.15
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,10/3/2024,Female,147.93
Joel Yang,d084e949-dc88-420d-a415-8af7eaea776a,ryan55@example.net,5/4/2024,Female,57.58
Joe Case,bea9513a-1f83-49e3-a2ce-d135292b6d89,moorerichard@example.org,6/16/2024,Female,27.99
Joe Case,bea9513a-1f83-49e3-a2ce-d135292b6d89,moorerichard@example.org,10/28/2024,Female,17.02
Joe Case,bea9513a-1f83-49e3-a2ce-d135292b6d89,moorerichard@example.org,4/19/2024,Female,13.4
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,5/16/2024,Female,115.04
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,8/11/2024,Female,11.29
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,11/6/2024,Female,95.69
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,7/10/2024,Female,10
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,10/26/2024,Female,14.94
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,4/5/2024,Female,10
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,10/13/2024,Female,23.55
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,8/27/2024,Female,10
Dalton Grant,a469da88-f850-4b92-9dab-2017670d3b4f,jennifersantana@example.com,1/7/2024,Female,106.17
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,2/17/2024,Female,30.33
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,4/4/2024,Female,34.38
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,7/12/2024,Female,26.65
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,9/13/2024,Female,10
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,9/26/2024,Female,22.74
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,3/10/2024,Female,126.1
Kevin Norris,3c14e766-f4a5-4815-b7ba-0d59ea9f95b0,soniabrady@example.com,4/22/2024,Female,20.26
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,7/19/2024,Male,10
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,12/12/2024,Male,10
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,5/9/2024,Male,10
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,1/1/2024,Male,10
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,2/16/2024,Male,46.09
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,10/20/2024,Male,43.87
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,8/30/2024,Male,10
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,2/4/2024,Male,37.11
Kathy Santos,9d377dd5-bbdb-486a-8bb1-b53f3c3c48df,larry78@example.com,4/8/2024,Male,11.29
John Fowler,bb79a78f-0399-423f-b869-a19a68dab234,christopher43@example.com,6/18/2024,Male,19.19
John Fowler,bb79a78f-0399-423f-b869-a19a68dab234,christopher43@example.com,6/29/2024,Male,29.14
John Fowler,bb79a78f-0399-423f-b869-a19a68dab234,christopher43@example.com,4/2/2024,Male,12.88
John Fowler,bb79a78f-0399-423f-b869-a19a68dab234,christopher43@example.com,10/27/2024,Male,30.51
John Fowler,bb79a78f-0399-423f-b869-a19a68dab234,christopher43@example.com,2/15/2024,Male,10
John Fowler,bb79a78f-0399-423f-b869-a19a68dab234,christopher43@example.com,6/23/2024,Male,22.59
Nicole Valencia,9afb681d-f870-455c-b8fc-7db89222abd0,leejonathon@example.org,3/21/2024,Male,19.4
Nicole Valencia,9afb681d-f870-455c-b8fc-7db89222abd0,leejonathon@example.org,5/30/2024,Male,10
Joseph Taylor,13493ec4-fa5e-499e-a3ff-34b7c2ce6c9b,grace55@example.com,1/31/2024,Female,10
Joseph Taylor,13493ec4-fa5e-499e-a3ff-34b7c2ce6c9b,grace55@example.com,11/6/2024,Female,10
Joseph Taylor,13493ec4-fa5e-499e-a3ff-34b7c2ce6c9b,grace55@example.com,2/1/2024,Female,30.4
Joseph Taylor,13493ec4-fa5e-499e-a3ff-34b7c2ce6c9b,grace55@example.com,11/1/2024,Female,22.74
Joseph Taylor,13493ec4-fa5e-499e-a3ff-34b7c2ce6c9b,grace55@example.com,5/28/2024,Female,26.42
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,8/12/2024,Female,10
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,10/14/2024,Female,62.74
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,10/11/2024,Female,53.67
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,1/25/2024,Female,10
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,9/21/2024,Female,65.11
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,11/23/2024,Female,15.63
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,3/1/2024,Female,10
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,8/29/2024,Female,10
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,8/30/2024,Female,41.83
Chad Lopez,41ed0ad7-f799-4296-88d4-49353b816204,hoffmankristin@example.com,8/12/2024,Female,18.1
Jeffrey Mitchell,6fb69b0f-fc29-40d6-a396-1970cc35644f,smiller@example.org,11/6/2024,Male,48.48
Jeffrey Mitchell,6fb69b0f-fc29-40d6-a396-1970cc35644f,smiller@example.org,6/13/2024,Male,18.39
Jeffrey Mitchell,6fb69b0f-fc29-40d6-a396-1970cc35644f,smiller@example.org,9/19/2024,Male,26.25
Jeffrey Mitchell,6fb69b0f-fc29-40d6-a396-1970cc35644f,smiller@example.org,4/13/2024,Male,167.93
Jeffrey Mitchell,6fb69b0f-fc29-40d6-a396-1970cc35644f,smiller@example.org,10/21/2024,Male,81.19
Wanda Nguyen,2b9b12ad-40bb-45f2-8b65-85303c411398,aserrano@example.com,2/7/2024,Male,13.03
Wanda Nguyen,2b9b12ad-40bb-45f2-8b65-85303c411398,aserrano@example.com,9/16/2024,Male,29.22
Wanda Nguyen,2b9b12ad-40bb-45f2-8b65-85303c411398,aserrano@example.com,3/1/2024,Male,32.93
Kathleen Herrera,598c3b62-5edb-4437-a375-545dcc14577b,pwaters@example.com,3/22/2024,Male,43.01
Kathleen Herrera,598c3b62-5edb-4437-a375-545dcc14577b,pwaters@example.com,1/16/2024,Male,21.56
Kathleen Herrera,598c3b62-5edb-4437-a375-545dcc14577b,pwaters@example.com,7/13/2024,Male,12.26
Kathleen Herrera,598c3b62-5edb-4437-a375-545dcc14577b,pwaters@example.com,8/13/2024,Male,20.01
Kathleen Herrera,598c3b62-5edb-4437-a375-545dcc14577b,pwaters@example.com,2/3/2024,Male,12.43
Kathleen Herrera,598c3b62-5edb-4437-a375-545dcc14577b,pwaters@example.com,11/28/2024,Male,108.13
Chad Nichols,aabd201a-cc97-4c86-b862-9d147432e559,wongthomas@example.org,12/4/2024,Male,69.46
Chad Nichols,aabd201a-cc97-4c86-b862-9d147432e559,wongthomas@example.org,6/5/2024,Male,16.39
Chad Nichols,aabd201a-cc97-4c86-b862-9d147432e559,wongthomas@example.org,6/19/2024,Male,30.82
Erin Perry,c446e1fc-481a-4f30-82d6-d502fa4619f2,margaret09@example.org,12/30/2024,Male,17.02
Erin Perry,c446e1fc-481a-4f30-82d6-d502fa4619f2,margaret09@example.org,4/2/2024,Male,66.24
Erin Perry,c446e1fc-481a-4f30-82d6-d502fa4619f2,margaret09@example.org,2/22/2024,Male,57.33
Erin Perry,c446e1fc-481a-4f30-82d6-d502fa4619f2,margaret09@example.org,11/26/2024,Male,35.47
Kyle Evans,2c587b17-21c4-4579-9f20-5c087e566ac0,williamsjohn@example.org,3/13/2024,Male,48
Kyle Evans,2c587b17-21c4-4579-9f20-5c087e566ac0,williamsjohn@example.org,9/16/2024,Male,38.88
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,2/21/2024,Female,64.98
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,9/25/2024,Female,34.16
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,1/31/2024,Female,23.38
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,12/24/2024,Female,11.28
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,12/1/2024,Female,10
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,6/6/2024,Female,19.53
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,3/27/2024,Female,10
Daniel Madden,c96f1cb3-8b4a-471d-9b73-f94e83ffeb81,christinasullivan@example.net,4/23/2024,Female,21.33
William Gillespie,5a1e6984-7eaa-4f26-9409-0322ad81d771,mbrown@example.net,2/14/2024,Female,62.83
William Gillespie,5a1e6984-7eaa-4f26-9409-0322ad81d771,mbrown@example.net,1/17/2024,Female,23.87
William Gillespie,5a1e6984-7eaa-4f26-9409-0322ad81d771,mbrown@example.net,2/24/2024,Female,13.26
William Gillespie,5a1e6984-7eaa-4f26-9409-0322ad81d771,mbrown@example.net,5/3/2024,Female,10
William Gillespie,5a1e6984-7eaa-4f26-9409-0322ad81d771,mbrown@example.net,1/11/2024,Female,10
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,1/29/2024,Male,76.16
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,9/26/2024,Male,10
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,4/9/2024,Male,10
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,7/27/2024,Male,10
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,6/23/2024,Male,14.64
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,2/22/2024,Male,14.26
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,2/7/2024,Male,13.41
Christine Thomas,1e21a39f-5ad8-44ae-a673-ba901a1eddfe,grimesdawn@example.net,8/12/2024,Male,18.86
Juan Lopez,ad42d8eb-9279-44fd-9dc5-4167cdad92c2,douglas49@example.org,3/10/2024,Male,10
Juan Lopez,ad42d8eb-9279-44fd-9dc5-4167cdad92c2,douglas49@example.org,3/18/2024,Male,10
Juan Lopez,ad42d8eb-9279-44fd-9dc5-4167cdad92c2,douglas49@example.org,3/4/2024,Male,123.7
Pamela Phillips,2223ac1d-276d-4cb4-88d9-bbb6381768ca,feliciajohnson@example.com,2/3/2024,Male,14.38
Pamela Phillips,2223ac1d-276d-4cb4-88d9-bbb6381768ca,feliciajohnson@example.com,2/10/2024,Male,49.78
Pamela Phillips,2223ac1d-276d-4cb4-88d9-bbb6381768ca,feliciajohnson@example.com,9/14/2024,Male,10
Pamela Phillips,2223ac1d-276d-4cb4-88d9-bbb6381768ca,feliciajohnson@example.com,7/23/2024,Male,100.76
Pamela Phillips,2223ac1d-276d-4cb4-88d9-bbb6381768ca,feliciajohnson@example.com,1/17/2024,Male,91.3
David Davis,8c16567f-2647-41d7-a165-099277247d38,rbryant@example.net,9/14/2024,Female,25.31
David Davis,8c16567f-2647-41d7-a165-099277247d38,rbryant@example.net,1/23/2024,Female,10
David Davis,8c16567f-2647-41d7-a165-099277247d38,rbryant@example.net,8/5/2024,Female,21.91
Geoffrey Kelly,35677412-7920-49cb-a916-312b8b3530de,psolis@example.com,8/7/2024,Male,21.06
Geoffrey Kelly,35677412-7920-49cb-a916-312b8b3530de,psolis@example.com,5/24/2024,Male,25.52
Geoffrey Kelly,35677412-7920-49cb-a916-312b8b3530de,psolis@example.com,2/23/2024,Male,10
Geoffrey Kelly,35677412-7920-49cb-a916-312b8b3530de,psolis@example.com,3/21/2024,Male,10
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,3/9/2024,Female,23.63
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,3/23/2024,Female,19.88
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,8/25/2024,Female,20.13
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,12/9/2024,Female,56.08
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,7/14/2024,Female,10
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,1/7/2024,Female,55.19
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,11/5/2024,Female,10
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,11/28/2024,Female,13.53
Richard Brown,1a5f74d4-7783-4c20-8d3f-c6e0ca54448b,mary49@example.org,2/20/2024,Female,10
Miguel Reynolds,0bde3249-cd06-43c9-9149-fe6377f141cd,abigailgregory@example.com,8/13/2024,Male,21.97
Miguel Reynolds,0bde3249-cd06-43c9-9149-fe6377f141cd,abigailgregory@example.com,10/7/2024,Male,10
Miguel Reynolds,0bde3249-cd06-43c9-9149-fe6377f141cd,abigailgregory@example.com,3/9/2024,Male,11.38
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,11/12/2024,Female,11.99
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,5/16/2024,Female,71.09
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,5/22/2024,Female,23.35
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,4/3/2024,Female,40.27
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,10/30/2024,Female,20.21
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,3/13/2024,Female,10
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,7/24/2024,Female,49.76
William Payne,1d1cef46-07f8-4dca-bc84-d80373fa9613,matthewsvanessa@example.org,6/29/2024,Female,10
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,7/6/2024,Female,11.87
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,12/19/2024,Female,24.1
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,9/26/2024,Female,51.7
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,12/5/2024,Female,16.42
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,12/24/2024,Female,90.97
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,1/22/2024,Female,11.34
Whitney Huffman,86cefc79-4cac-4f66-9b5b-d443dd5eae5c,monica92@example.com,10/28/2024,Female,39.08
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,5/3/2024,Male,20.16
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,6/29/2024,Male,94.32
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,3/10/2024,Male,24.89
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,1/28/2024,Male,10
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,3/6/2024,Male,59.64
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,3/20/2024,Male,18.51
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,10/21/2024,Male,11.55
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,8/24/2024,Male,68.24
Daniel Cole,fcec2c1d-9a04-4f6a-aff4-1ec62b2bb5b9,franciscolara@example.net,2/24/2024,Male,14.42
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,3/2/2024,Male,36.6
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,6/25/2024,Male,10
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,4/16/2024,Male,10
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,7/18/2024,Male,122.8
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,2/12/2024,Male,10
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,7/31/2024,Male,11.19
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,1/9/2024,Male,10
Matthew Arroyo II,cb346925-128c-4b2b-867b-77e69a66a840,lbrown@example.org,8/9/2024,Male,102.51
Catherine Wolf,decf51f5-ab32-4766-9273-8995ca89ad11,tharper@example.net,4/26/2024,Male,29.9
Catherine Wolf,decf51f5-ab32-4766-9273-8995ca89ad11,tharper@example.net,11/30/2024,Male,25.48
Catherine Wolf,decf51f5-ab32-4766-9273-8995ca89ad11,tharper@example.net,9/16/2024,Male,53.26
Catherine Wolf,decf51f5-ab32-4766-9273-8995ca89ad11,tharper@example.net,8/28/2024,Male,10
Michael Guzman,34412a92-8eb7-4bca-b7c1-88ec70ad6c34,xjohnson@example.net,6/1/2024,Male,11.69
Michael Guzman,34412a92-8eb7-4bca-b7c1-88ec70ad6c34,xjohnson@example.net,8/26/2024,Male,18.33
Michael Guzman,34412a92-8eb7-4bca-b7c1-88ec70ad6c34,xjohnson@example.net,8/24/2024,Male,10
Michael Guzman,34412a92-8eb7-4bca-b7c1-88ec70ad6c34,xjohnson@example.net,10/11/2024,Male,74.55
Victoria Cortez,8c013495-7b55-44db-a42e-90072176f980,jturner@example.com,7/17/2024,Female,19.72
Victoria Cortez,8c013495-7b55-44db-a42e-90072176f980,jturner@example.com,10/12/2024,Female,14.54
Victoria Cortez,8c013495-7b55-44db-a42e-90072176f980,jturner@example.com,12/14/2024,Female,25.44
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,2/2/2024,Male,10
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,3/11/2024,Male,21.01
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,12/17/2024,Male,250
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,3/3/2024,Male,36.77
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,1/26/2024,Male,106.52
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,5/22/2024,Male,14.08
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,9/23/2024,Male,10
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,7/2/2024,Male,27.38
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,1/31/2024,Male,10
Rachel Mitchell,da5249ff-1494-4ba6-962f-1bd2cea9f931,btaylor@example.net,10/15/2024,Male,10
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,10/1/2024,Female,41.75
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,8/6/2024,Female,38.14
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,4/29/2024,Female,46.24
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,4/29/2024,Female,20.66
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,7/5/2024,Female,145.24
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,8/3/2024,Female,18.41
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,9/22/2024,Female,11.54
Lauren Martin,2728806c-d70b-4671-a0b6-d54703fed939,kellyrobinson@example.net,7/7/2024,Female,10
Michelle Stewart,25117440-e5db-4572-8aeb-6ac6d5637e42,hsantiago@example.org,4/4/2024,Female,19.16
Michelle Stewart,25117440-e5db-4572-8aeb-6ac6d5637e42,hsantiago@example.org,10/3/2024,Female,46.15
Michelle Stewart,25117440-e5db-4572-8aeb-6ac6d5637e42,hsantiago@example.org,9/28/2024,Female,20.22
Michelle Stewart,25117440-e5db-4572-8aeb-6ac6d5637e42,hsantiago@example.org,8/20/2024,Female,61.82
Michelle Stewart,25117440-e5db-4572-8aeb-6ac6d5637e42,hsantiago@example.org,12/5/2024,Female,199.31
Michelle Stewart,25117440-e5db-4572-8aeb-6ac6d5637e42,hsantiago@example.org,4/21/2024,Female,16.89
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,11/20/2024,Female,68.8
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,4/6/2024,Female,10
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,5/2/2024,Female,56.34
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,11/24/2024,Female,21.4
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,12/4/2024,Female,16.1
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,8/23/2024,Female,17.06
James Gross,303a77db-4ec2-4ad8-823d-f4a2a14128de,wheelerjohn@example.org,8/4/2024,Female,17.18
